web-scraper-order,address_raw,datetime,rooms,area,luxurious,price_per_m2,lat,lon
1662023764-965,"Schaffhauserstrasse 29, 8400 Winterthur, ZH",2022-09-07 09:00:00,4.0,82,0,23.78,47.50638198852539,8.723402976989746
1662023755-894,"Feldstrasse 26, 8105 Regensdorf, ZH",2022-09-07 09:00:00,2.5,84,0,24.88,47.438716888427734,8.473904609680176
1662023752-870,"Spindelstrasse 12, 8041 Zürich, ZH",2022-09-07 09:00:00,3.5,95,0,49.37,47.339759826660156,8.517643928527832
1662023707-549,"Piazza Santeramo 1, 8180 Bülach, ZH",2022-09-07 09:00:00,3.5,97,0,28.87,47.52568817138672,8.541040420532227
1662023730-709,"Lehfrauenweg 10, 8053 Zürich, ZH",2022-09-07 09:00:00,2.5,51,0,43.14,47.359649658203125,8.589973449707031
1662023793-1197,"Obere Leihofstrasse 11, 8820 Wädenswil, ZH",2022-09-07 09:00:00,4.5,105,1,26.38,47.22368240356445,8.66706371307373
1662023714-577,"Bachtobelstrasse 23, 8045 Zürich, ZH",2022-09-07 09:00:00,2.0,51,0,34.31,47.36090850830078,8.516180038452148
1662023789-1158,"Obere Leihofstrasse 9, 8820 Wädenswil, ZH",2022-09-07 09:00:00,3.5,82,0,26.4,47.22379684448242,8.667224884033203
1662023698-462,"Schlosshofstrasse 21, 8400 Winterthur, ZH",2022-09-07 09:00:00,2.5,68,0,29.71,47.49552917480469,8.711296081542969
1662023786-1148,"Uhlandstrasse 6, 8037 Zürich, ZH",2022-09-07 09:00:00,2.5,76,0,60.53,47.394466400146484,8.5289306640625
1662023730-718,"Parkweg 8, 8134 Adliswil, ZH",2022-09-07 09:00:00,2.5,45,0,34.78,47.322261810302734,8.53016471862793
1662023771-1028,"Bahnhofplatz 5a, 8910 Affoltern am Albis, ZH",2022-09-07 09:00:00,3.5,79,1,27.97,47.275054931640625,8.446146965026855
1662023689-397,"Spichergasse 3, 8185 Winkel, ZH",2022-09-07 09:00:00,4.5,97,0,23.81,47.49066925048828,8.55453872680664
1662023807-1304,"Breitestrasse 56, 8400 Winterthur, ZH",2022-09-07 09:00:00,4.0,90,0,23.67,47.490455627441406,8.727546691894531
1662023793-1189,"Herrligstrasse 36, 8048 Zürich, ZH",2022-09-07 09:00:00,2.5,56,0,31.25,47.38893127441406,8.48462200164795
1662023742-814,"Huebstrasse 21, 8317 Tagelswangen, ZH",2022-09-07 09:00:00,2.5,70,0,30.43,47.43145751953125,8.675027847290039
1662023717-604,"Steiggasse 4, 8418 Schlatt ZH, ZH",2022-09-07 09:00:00,3.5,100,0,17.0,47.478694915771484,8.820316314697266
1662023786-1142,"Hubenstr. 14, 8057 Zürich, ZH",2022-09-07 09:00:00,4.5,91,0,25.93,47.4035758972168,8.558526039123535
1662023810-1339,"Unterdorfstrasse 3, 8933 Maschwanden, ZH",2022-09-07 09:00:00,4.0,96,0,17.29,47.23373794555664,8.423295021057129
1662023771-1019,"Langackerweg 13, 8155 Niederhasli, ZH",2022-09-07 09:00:00,1.0,32,0,33.28,47.483028411865234,8.48688793182373
1662023807-1303,"Hauptstrasse 4, 8543 Gundetswil, ZH",2022-09-07 09:00:00,2.5,67,0,23.88,47.53946304321289,8.821414947509766
1662023795-1208,"Lochäckerstrasse 12, 8302 Kloten, ZH",2022-09-07 09:00:00,3.5,84,0,27.74,47.444705963134766,8.590353012084961
1662023774-1041,"Alte Winterthurerstrasse 95, 8304 Wallisellen, ZH",2022-09-07 09:00:00,3.5,109,0,26.79,47.420196533203125,8.59860897064209
1662023704-505,"Stadlerstrasse 4, 8187 Weiach, ZH",2022-09-07 09:00:00,4.0,140,0,12.86,47.55731201171875,8.435951232910156
1662023795-1209,"Gustav-Gull-Platz 11, 8004 Zürich, ZH",2022-09-07 09:00:00,3.5,99,0,52.02,47.379425048828125,8.5318021774292
1662023698-460,"Mühlestr. 4B, 8912 Obfelden, ZH",2022-09-07 09:00:00,4.5,117,0,18.63,47.26331329345703,8.411442756652832
1662023813-1363,"Nelkenstrasse 20, 8006 Zürich, ZH",2022-09-07 09:00:00,3.5,69,0,54.35,47.38184356689453,8.546545028686523
1662023780-1104,"Gustav-Gull-Platz 11, 8004 Zürich, ZH",2022-09-07 09:00:00,4.5,120,0,43.42,47.379425048828125,8.5318021774292
1662023707-534,"Tellstrasse 16a, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.5,63,0,28.41,47.50239181518555,8.720512390136719
1662023701-487,"Neugut 4, 8180 Bülach, ZH",2022-09-07 09:00:00,4.5,87,0,20.78,47.524139404296875,8.540482521057129
1662023777-1073,"Seestrasse 147, 8820 Wädenswil, ZH",2022-09-07 09:00:00,3.5,93,0,26.34,47.23194885253906,8.67097282409668
1662023774-1046,"Rebhaldenstrasse 71, 8625 Gossau ZH, ZH",2022-09-07 09:00:00,1.0,30,0,37.67,47.30525588989258,8.767916679382324
1662023704-510,"Seemerrütiweg 4, 8483 Kollbrunn, ZH",2022-09-07 09:00:00,3.5,93,0,23.66,47.457191467285156,8.770578384399414
1662023723-657,"Dörflistrasse 112, 8050 Zürich, ZH",2022-09-07 09:00:00,2.5,50,0,56.8,47.410823822021484,8.547832489013672
1662023798-1243,"Alte Landstrasse 359, 8708 Männedorf, ZH",2022-09-07 09:00:00,3.5,89,0,22.47,47.24911117553711,8.703768730163574
1662023736-753,"Schwandenholzstrasse 260, 8046 Zürich, ZH",2022-09-07 09:00:00,4.5,90,0,26.89,47.42427444458008,8.519989967346191
1662023780-1095,"In der Fadmatt 59, 8902 Urdorf, ZH",2022-09-07 09:00:00,4.5,82,0,22.68,47.383304595947266,8.428935050964355
1662023739-788,"Letzigraben 165, 8047 Zürich, ZH",2022-09-07 09:00:00,3.5,67,0,39.85,47.374027252197266,8.495600700378418
1662023689-406,"Thurgauerstrasse 2, 8400 Winterthur, ZH",2022-09-07 09:00:00,4.0,75,0,26.0,47.49839782714844,8.742392539978027
1662023795-1201,"Oberlandstr. 75, 8610 Uster, ZH",2022-09-07 09:00:00,3.5,92,0,22.07,47.35482406616211,8.715861320495605
1662023795-1218,"Maneggplatz 40, 8041 Zürich, ZH",2022-09-07 09:00:00,2.5,71,0,30.14,47.33966827392578,8.520100593566895
1662023745-834,"8608 Bubikon, ZH",2022-09-07 09:00:00,3.5,92,0,25.54,47.27738571166992,8.80030632019043
1662023720-642,"Lindenhofstrasse 10A, 8624 Grüt (Gossau ZH), ZH",2022-09-07 09:00:00,4.5,135,0,21.11,47.31279373168945,8.784515380859375
1662023745-833,"Jonas-Furrer-Str. 21, 8046 Zürich, ZH",2022-09-07 09:00:00,2.5,68,0,25.91,47.42037582397461,8.508238792419434
1662023793-1199,"Obere Leihofstrasse 13, 8820 Wädenswil, ZH",2022-09-07 09:00:00,4.5,105,1,26.84,47.22357177734375,8.666900634765625
1662023793-1188,"Bahnhofstrasse 25, 8712 Stäfa, ZH",2022-09-07 09:00:00,4.0,88,0,28.98,47.24042510986328,8.72176456451416
1662023714-591,"Schulhausstrasse 47, 8002 Zürich, ZH",2022-09-07 09:00:00,1.0,35,0,50.0,47.36001968383789,8.528043746948242
1662023730-714,"8820 Wädenswil, ZH",2022-09-07 09:00:00,3.0,57,0,38.6,47.22698211669922,8.662249565124512
1662023749-845,"Parkweg 8, 8112 Otelfingen, ZH",2022-09-07 09:00:00,5.5,141,0,20.57,47.455780029296875,8.38657283782959
1662023730-713,"Seehaldenweg 12, 8706 Meilen, ZH",2022-09-07 09:00:00,3.5,80,0,24.88,47.27052688598633,8.637492179870605
1662023695-435,"Lochäckerstrasse 4, 8302 Kloten, ZH",2022-09-07 09:00:00,3.0,56,0,33.75,47.445255279541016,8.589338302612305
1662023714-578,"Limmatwiesenstr. 22, 8955 Oetwil an der Limmat, ZH",2022-09-07 09:00:00,3.5,85,0,21.41,47.42788314819336,8.393007278442383
1662023749-848,"Kaffeestrasse 15, 8180 Bülach, ZH",2022-09-07 09:00:00,4.5,96,1,25.21,47.51191329956055,8.5375394821167
1662023793-1187,"Hagenholzstrasse 66, 8050 Zürich, ZH",2022-09-07 09:00:00,1.0,111,1,20.99,47.4133186340332,8.556182861328125
1662023774-1049,"Trübelstrasse 51, 8712 Stäfa, ZH",2022-09-07 09:00:00,5.5,150,0,31.0,47.2474479675293,8.723974227905273
1662023704-525,"Poststrasse 4, 8462 Rheinau, ZH",2022-09-07 09:00:00,4.0,80,0,18.75,47.64501190185547,8.60564136505127
1662023767-999,"Holderbachweg 8, 8046 Zürich, ZH",2022-09-07 09:00:00,3.5,90,0,25.44,47.41841506958008,8.504903793334961
1662023739-777,"Weiermattstrasse 3, 8926 Uerzlikon, ZH",2022-09-07 09:00:00,9.0,300,0,13.33,47.22249984741211,8.497673034667969
1662023736-758,"Nägelseestrasse 26, 8406 Winterthur, ZH",2022-09-07 09:00:00,2.0,45,0,30.89,47.49116516113281,8.702677726745605
1662023764-977,"Türlimattstr. 1, 8404 Winterthur, ZH",2022-09-07 09:00:00,3.5,71,0,22.77,47.50771713256836,8.74938678741455
1662023793-1193,"Zeughausstr. 29b, 8910 Affoltern am Albis, ZH",2022-09-07 09:00:00,3.5,78,0,23.53,47.27188491821289,8.45091724395752
1662023761-956,"Hinterroos 1, 8184 Bachenbülach, ZH",2022-09-07 09:00:00,3.5,92,1,25.05,47.503761291503906,8.543971061706543
1662023723-672,"Wülflingerstrasse 151b, 8408 Winterthur, ZH",2022-09-07 09:00:00,3.5,85,0,24.82,47.508567810058594,8.704839706420898
1662023707-548,"Moosstrasse 22, 8630 Rüti ZH, ZH",2022-09-07 09:00:00,3.0,61,0,17.87,47.254005432128906,8.855942726135254
1662023723-663,"Bachtelstrasse 24b, 8630 Rüti ZH, ZH",2022-09-07 09:00:00,4.0,79,0,20.51,47.26611328125,8.86687183380127
1662023801-1268,"Jungstrasse 18, 8050 Zürich, ZH",2022-09-07 09:00:00,2.0,54,0,29.07,47.41508865356445,8.543237686157227
1662023686-379,"Seenerstrasse 218, 8405 Winterthur, ZH",2022-09-07 09:00:00,3.0,65,0,26.92,47.48553466796875,8.758892059326172
1662023798-1228,"Goldschlägistrasse 12, 8952 Schlieren, ZH",2022-09-07 09:00:00,5.5,144,0,21.88,47.39844512939453,8.43955135345459
1662023686-366,"Alte Landstrasse 95, 8804 Au ZH, ZH",2022-09-07 09:00:00,3.5,76,0,27.96,47.24683380126953,8.636049270629883
1662023711-569,"In der Au 30, 8706 Meilen, ZH",2022-09-07 09:00:00,3.0,69,0,22.75,47.27286148071289,8.664660453796387
1662023749-861,"Niderwisstrasse 2, 8627 Grüningen, ZH",2022-09-07 09:00:00,3.5,69,0,24.2,,
1662023786-1132,"Römerstrasse 52, 8400 Winterthur, ZH",2022-09-07 09:00:00,2.5,56,0,24.82,47.50064468383789,8.743654251098633
1662023739-790,"Badenerstrasse  250, 8004 Zürich, ZH",2022-09-07 09:00:00,3.5,74,1,56.76,47.3759880065918,8.516037940979004
1662023749-846,"Wehntalerstr. 321, 8106 Adlikon b. Regensdorf, ZH",2022-09-07 09:00:00,2.5,77,0,25.97,47.45172119140625,8.465733528137207
1662023804-1281,"Püntstrasse 9, 8165 Oberweningen, ZH",2022-09-07 09:00:00,3.5,60,0,24.67,47.49998092651367,8.407363891601562
1662023717-622,"8704 Herrliberg, ZH",2022-09-07 09:00:00,1.0,18,0,63.89,47.28742218017578,8.617650032043457
1662023810-1335,"Am Pfisterhölzli 36, 8606 Greifensee, ZH",2022-09-07 09:00:00,5.0,94,0,20.36,47.36343765258789,8.69112777709961
1662023810-1330,"Oberhusstrasse 24, 8134 Adliswil, ZH",2022-09-07 09:00:00,3.5,87,0,23.85,47.29860305786133,8.523846626281738
1662023749-851,"Ifangstrasse 71, 8153 Rümlang, ZH",2022-09-07 09:00:00,4.5,89,0,23.54,47.44933319091797,8.537286758422852
1662023807-1310,"Gussstrasse 46, 8180 Bülach, ZH",2022-09-07 09:00:00,4.5,93,0,22.8,47.52552032470703,8.536998748779297
1662023701-481,"Spranglenstr. 34, 8303 Bassersdorf, ZH",2022-09-07 09:00:00,3.5,96,0,16.67,47.44435119628906,8.61848258972168
1662023764-978,"Rütibach 11, 8340 Hinwil, ZH",2022-09-07 09:00:00,3.5,100,0,18.55,47.298648834228516,8.839847564697266
1662023764-984,"Unt. Schöntalstrasse 5, 8406 Winterthur, ZH",2022-09-07 09:00:00,3.0,61,0,23.69,47.49348831176758,8.708704948425293
1662023767-1000,"Oberlandstr. 75, 8610 Uster, ZH",2022-09-07 09:00:00,3.5,92,0,21.96,47.35482406616211,8.715861320495605
1662023789-1156,"Weberstrasse 91, 8400 Winterthur, ZH",2022-09-07 09:00:00,4.5,109,0,22.94,47.49053192138672,8.746732711791992
1662023742-802,"Am Balsberg 32, 8302 Kloten, ZH",2022-09-07 09:00:00,1.0,29,0,38.28,47.44306945800781,8.576788902282715
1662023749-852,"Altstetterstrasse 178, 8048 Zürich, ZH",2022-09-07 09:00:00,1.5,77,0,31.82,47.385684967041016,8.485180854797363
1662023749-864,"Jägerstrasse 59, 8406 Winterthur, ZH",2022-09-07 09:00:00,3.5,82,0,28.66,47.4949951171875,8.713829040527344
1662023807-1302,"Sulzbergstrasse 8, 8400 Winterthur, ZH",2022-09-07 09:00:00,2.0,51,0,30.39,47.503273010253906,8.7293701171875
1662023780-1101,"Höglerstrasse 43, 8600 Dübendorf, ZH",2022-09-07 09:00:00,3.5,68,0,24.56,47.39238357543945,8.614373207092285
1662023786-1141,"Hündlerstrasse 77, 8406 Winterthur, ZH",2022-09-07 09:00:00,1.5,100,1,22.0,47.481689453125,8.69902229309082
1662023764-970,"Guyer-Zeller-Strasse 1, 8620 Wetzikon ZH, ZH",2022-09-07 09:00:00,3.5,95,0,21.05,47.314697265625,8.793615341186523
1662023786-1147,"Etzelstrasse 6, 8038 Zürich, ZH",2022-09-07 09:00:00,3.5,75,0,54.67,47.34442138671875,8.530671119689941
1662023742-796,"Dorfstrasse 10, 8904 Aesch ZH, ZH",2022-09-07 09:00:00,1.5,60,0,27.5,,
1662023786-1145,"Heliosstrasse 12, 8032 Zürich, ZH",2022-09-07 09:00:00,4.5,97,0,59.9,47.363853454589844,8.559439659118652
1662023795-1222,"Vorbruggenstr. 26, 8422 Pfungen, ZH",2022-09-07 09:00:00,4.5,109,0,20.09,47.519439697265625,8.640228271484375
1662023780-1089,"Else-Züblin-Strasse 77, 8404 Winterthur, ZH",2022-09-07 09:00:00,2.5,76,0,26.64,47.50312042236328,8.763753890991211
1662023739-776,"Winterthurerstrasse 5, 8472 Seuzach, ZH",2022-09-07 09:00:00,5.5,119,0,18.82,47.5356330871582,8.730208396911621
1662023692-414,"Kunklerstrasse 34, 8600 Dübendorf, ZH",2022-09-07 09:00:00,2.5,53,0,26.23,47.39944839477539,8.628541946411133
1662023720-637,"Rheinfallstrasse 7, 8447 Dachsen, ZH",2022-09-07 09:00:00,4.5,117,0,20.09,47.67084503173828,8.612621307373047
1662023764-969,"Grüzefeldstrasse 44, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.5,75,0,22.0,47.49379348754883,8.751358032226562
1662023714-587,"8154 Oberglatt ZH, ZH",2022-09-07 09:00:00,1.0,70,0,33.57,47.48018264770508,8.524710655212402
1662023695-450,"Schaffhauserstrasse 32, 8400 Winterthur, ZH",2022-09-07 09:00:00,4.5,87,0,20.34,47.507225036621094,8.723393440246582
1662023711-564,"Baurstrasse 29, 8008 Zürich, ZH",2022-09-07 09:00:00,1.5,30,0,126.33,47.35592269897461,8.554497718811035
1662023798-1238,"Feldblumenstrasse 10, 8048 Zürich, ZH",2022-09-07 09:00:00,4.5,125,0,35.84,47.388099670410156,8.482545852661133
1662023733-722,"Rebenstrasse 42, 8307 Effretikon, ZH",2022-09-07 09:00:00,3.5,73,0,33.97,47.425533294677734,8.701360702514648
1662023749-841,"Albisstrasse 31, 8915 Hausen am Albis, ZH",2022-09-07 09:00:00,1.5,59,0,25.25,47.249515533447266,8.529131889343262
1662023749-863,"Seuzacherstr. 11a, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.5,95,0,26.11,47.518707275390625,8.720742225646973
1662023758-916,"Forchstrasse 185A, 8132 Hinteregg, ZH",2022-09-07 09:00:00,5.5,170,0,17.24,47.30646514892578,8.682995796203613
1662023761-959,"Weststrasse 68, 8620 Wetzikon ZH, ZH",2022-09-07 09:00:00,2.5,55,0,26.73,47.3298454284668,8.796719551086426
1662023733-741,"General-Guisan-Strasse 43, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.5,78,0,19.1,47.49982833862305,8.733386993408203
1662023723-667,"8001 Zürich, ZH",2022-09-07 09:00:00,4.5,167,0,0.14,47.368934631347656,8.54139232635498
1662023745-839,"Mühlestrasse 1, 8157 Dielsdorf, ZH",2022-09-07 09:00:00,4.5,108,0,23.23,47.48301696777344,8.453057289123535
1662023695-447,"Mühlestalden 4, 8824 Schönenberg ZH, ZH",2022-09-07 09:00:00,5.0,130,0,14.77,47.199119567871094,8.654162406921387
1662023810-1333,"Maneggplatz 14, 8041 Zürich, ZH",2022-09-07 09:00:00,3.5,91,0,32.42,47.340206146240234,8.520726203918457
1662023813-1367,"Wolserstrasse 30a, 8912 Obfelden, ZH",2022-09-07 09:00:00,4.5,100,0,25.4,47.260929107666016,8.427953720092773
1662023777-1074,"Auerenstrasse 14, 8820 Wädenswil, ZH",2022-09-07 09:00:00,2.5,79,1,28.73,47.229774475097656,8.666169166564941
1662023692-425,"Geissewinkel 1, 8197 Rafz, ZH",2022-09-07 09:00:00,3.5,66,0,23.94,47.61446762084961,8.536229133605957
1662023701-486,"8630 Rüti ZH, ZH",2022-09-07 09:00:00,2.5,60,0,26.35,47.24986267089844,8.852066993713379
1662023692-431,"8057 Zürich, ZH",2022-09-07 09:00:00,3.0,74,0,32.01,47.393585205078125,8.539556503295898
1662023777-1059,"Türlimattstr. 3, 8404 Winterthur, ZH",2022-09-07 09:00:00,4.5,85,0,22.24,47.507991790771484,8.749725341796875
1662023783-1105,"Katharina Sulzer Platz 8, 8400 Winterthur, ZH",2022-09-07 09:00:00,2.5,111,0,21.35,47.496971130371094,8.717944145202637
1662023777-1070,"Zürichstr. 106, 8910 Affoltern am Albis, ZH",2022-09-07 09:00:00,2.0,47,0,30.74,47.27918243408203,8.45419692993164
1662023698-457,"Sonnenrain 10, 8700 Küsnacht ZH, ZH",2022-09-07 09:00:00,5.0,146,0,39.25,47.323341369628906,8.602655410766602
1662023810-1338,"Feldstrasse 40, 8004 Zürich, ZH",2022-09-07 09:00:00,1.5,51,0,34.9,47.3758544921875,8.521323204040527
1662023698-472,"Badenerstrasse 595, 8048 Zürich, ZH",2022-09-07 09:00:00,4.0,105,0,36.57,47.3852653503418,8.49389934539795
1662023783-1114,"Huebwiesenstrasse 20, 8954 Geroldswil, ZH",2022-09-07 09:00:00,5.5,173,0,14.62,47.4210090637207,8.412511825561523
1662023801-1260,"am Oeschbrig 5, 8053 Zürich, ZH",2022-09-07 09:00:00,4.5,98,0,36.38,47.35725784301758,8.599966049194336
1662023804-1283,"Hasenackerstrasse 41, 8708 Männedorf, ZH",2022-09-07 09:00:00,2.5,74,0,41.53,47.25540542602539,8.699341773986816
1662023711-574,"Baumgarten 4, 8632 Tann, ZH",2022-09-07 09:00:00,4.5,99,0,19.6,47.26750564575195,8.850875854492188
1662023739-786,"Letzigraben 165, 8047 Zürich, ZH",2022-09-07 09:00:00,4.5,96,0,38.44,47.374027252197266,8.495600700378418
1662023761-943,"Am Wasser 161, 8049 Zürich, ZH",2022-09-07 09:00:00,1.5,22,0,79.55,47.399436950683594,8.495816230773926
1662023798-1247,"Wildbachstrasse 21, 8424 Embrach, ZH",2022-09-07 09:00:00,4.5,100,0,19.44,47.51242446899414,8.589634895324707
1662023810-1327,"Hulfteggstrasse 18, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.0,62,0,24.11,47.49177169799805,8.75317096710205
1662023739-785,"Letzigraben 165, 8047 Zürich, ZH",2022-09-07 09:00:00,2.5,58,0,41.21,47.374027252197266,8.495600700378418
1662023707-552,"Hasenbühlweg 9, 8302 Kloten, ZH",2022-09-07 09:00:00,3.5,76,0,21.22,47.44316101074219,8.581664085388184
1662023793-1194,"Mühlebachstrasse 76, 8008 Zürich, ZH",2022-09-07 09:00:00,4.0,115,0,31.65,47.36259078979492,8.553037643432617
1662023761-949,"Soodstrasse 90, 8041 Zürich, ZH",2022-09-07 09:00:00,1.5,161,0,17.05,47.32560729980469,8.51819896697998
1662023795-1214,"Hittnauerstrasse 62, 8330 Pfäffikon ZH, ZH",2022-09-07 09:00:00,3.0,60,0,25.0,47.364715576171875,8.796123504638672
1662023795-1206,"Bühlstrasse 45C, 8055 Zürich, ZH",2022-09-07 09:00:00,3.5,103,0,27.86,47.36454772949219,8.51507568359375
1662023707-532,"Hochstrasse 141, 8330 Pfäffikon ZH, ZH",2022-09-07 09:00:00,2.5,91,0,18.96,47.36073303222656,8.793621063232422
1662023795-1224,"Alte Blindenholzstrasse 3, 8616 Riedikon, ZH",2022-09-07 09:00:00,4.5,107,0,18.04,47.33308029174805,8.712552070617676
1662023807-1319,"Gewerbestrasse 19, 8155 Niederhasli, ZH",2022-09-07 09:00:00,4.5,107,0,19.53,47.47941970825195,8.497612953186035
1662023764-976,"Schulergasse 4, 8406 Winterthur, ZH",2022-09-07 09:00:00,2.0,39,0,26.67,47.4910888671875,8.705008506774902
1662023810-1323,"Schibliraiweg 11, 8636 Wald ZH, ZH",2022-09-07 09:00:00,3.0,50,0,23.9,47.273380279541016,8.919610977172852
1662023795-1205,"Steiggasse 4, 8400 Winterthur, ZH",2022-09-07 09:00:00,2.0,52,0,32.69,47.498043060302734,8.727981567382812
1662023752-885,"Hegifeldstrasse 64, 8404 Winterthur, ZH",2022-09-07 09:00:00,3.0,61,0,21.97,47.50727081298828,8.76787281036377
1662023714-585,"Riedenhaldenstrasse 254, 8046 Zürich, ZH",2022-09-07 09:00:00,3.0,66,0,31.67,47.419857025146484,8.510608673095703
1662023755-907,"Oerlikonerstrasse 87, 8057 Zürich, ZH",2022-09-07 09:00:00,3.5,84,0,35.12,47.4050407409668,8.546213150024414
1662023804-1289,"Im Handschüssel 6, 8472 Seuzach, ZH",2022-09-07 09:00:00,2.5,56,0,25.09,47.52970504760742,8.732017517089844
1662023739-783,"Espenstr. 73, 8408 Winterthur, ZH",2022-09-07 09:00:00,3.5,83,0,24.58,47.50705337524414,8.680699348449707
1662023714-579,"Bachmattstr. 59, 8048 Zürich, ZH",2022-09-07 09:00:00,2.5,71,0,32.39,47.389041900634766,8.483692169189453
1662023742-808,"8636 Wald ZH, ZH",2022-09-07 09:00:00,2.5,46,0,30.22,47.27473068237305,8.927553176879883
1662023689-385,"8053 Zürich, ZH",2022-09-07 09:00:00,4.5,171,1,46.2,47.35861587524414,8.578998565673828
1662023742-815,"Oberholzstrasse 3, 8603 Schwerzenbach, ZH",2022-09-07 09:00:00,3.5,75,0,23.73,47.380428314208984,8.66160774230957
1662023739-772,"Dorfstrasse 6a, 8484 Weisslingen, ZH",2022-09-07 09:00:00,2.5,57,0,27.19,47.43025588989258,8.765653610229492
1662023764-968,"Twäracherstrasse 3, 8118 Pfaffhausen, ZH",2022-09-07 09:00:00,4.5,100,0,19.8,47.36186218261719,8.62444019317627
1662023701-497,"Kempttalstrasse 43, 8330 Pfäffikon ZH, ZH",2022-09-07 09:00:00,3.5,88,0,21.25,47.36790084838867,8.780043601989746
1662023736-756,"Birmensdorferstrasse 598, 8055 Zürich, ZH",2022-09-07 09:00:00,3.5,97,0,37.06,47.36793518066406,8.488553047180176
1662023752-869,"Schrennengasse 14, 8003 Zürich, ZH",2022-09-07 09:00:00,2.5,45,0,67.78,47.36940383911133,8.516093254089355
1662023813-1354,"Unterdorfstrasse 57, 8124 Maur, ZH",2022-09-07 09:00:00,2.5,66,0,31.67,47.339515686035156,8.672159194946289
1662023745-840,"8303 Bassersdorf, ZH",2022-09-07 09:00:00,2.5,78,0,33.33,47.43027877807617,8.638310432434082
1662023801-1266,"Würglenstrasse 20, 8307 Effretikon, ZH",2022-09-07 09:00:00,4.5,104,0,28.85,47.43473815917969,8.690179824829102
1662023704-528,"Redingstrasse 3, 8038 Zürich, ZH",2022-09-07 09:00:00,2.5,60,0,32.0,47.348960876464844,8.526168823242188
1662023727-680,"Binzacherweg 1, 8166 Niederweningen, ZH",2022-09-07 09:00:00,2.5,63,0,21.59,47.50952911376953,8.376884460449219
1662023807-1312,"Bahnhofstr. 8 B, 8353 Elgg, ZH",2022-09-07 09:00:00,3.5,82,0,21.1,,
1662023707-535,"Säntisweg 3, 8604 Volketswil, ZH",2022-09-07 09:00:00,1.0,35,0,28.43,47.394859313964844,8.680851936340332
1662023798-1245,"Bachstrasse 13, 8902 Urdorf, ZH",2022-09-07 09:00:00,2.5,62,0,32.74,47.381263732910156,8.424240112304688
1662023704-507,"Hohle Gasse 11, 8154 Oberglatt ZH, ZH",2022-09-07 09:00:00,4.5,92,0,21.3,47.479251861572266,8.506564140319824
1662023711-559,"Birmensdorferstrasse 596, 8055 Zürich, ZH",2022-09-07 09:00:00,1.5,55,0,39.91,47.3679084777832,8.488808631896973
1662023692-426,"8153 Rümlang, ZH",2022-09-07 09:00:00,2.5,125,0,25.0,47.448753356933594,8.539965629577637
1662023801-1255,"Wingertlistrasse 19, 8405 Winterthur, ZH",2022-09-07 09:00:00,2.5,70,0,19.71,47.48936462402344,8.760986328125
1662023689-405,"Dorfstrasse 33, 8184 Bachenbülach, ZH",2022-09-07 09:00:00,3.5,85,0,19.59,47.50346374511719,8.549564361572266
1662023742-813,"Reutlingerstr. 17, 8404 Winterthur, ZH",2022-09-07 09:00:00,5.5,109,0,20.92,47.522037506103516,8.75655746459961
1662023804-1275,"Neutalstrasse 18, 8636 Wald ZH, ZH",2022-09-07 09:00:00,1.5,269,1,11.06,47.30300521850586,8.915440559387207
1662023749-843,"Ottikerstrasse 11, 8006 Zürich, ZH",2022-09-07 09:00:00,1.5,52,0,48.46,47.385704040527344,8.542648315429688
1662023755-906,"Tannenheimweg 5, 8450 Andelfingen, ZH",2022-09-07 09:00:00,4.0,72,0,22.22,47.594337463378906,8.676440238952637
1662023780-1102,"Zeltweg 68, 8032 Zürich, ZH",2022-09-07 09:00:00,3.5,78,0,31.55,47.36709213256836,8.552876472473145
1662023801-1264,"Messikommerstrasse 37, 8620 Wetzikon ZH, ZH",2022-09-07 09:00:00,4.5,90,0,20.78,47.32208251953125,8.792054176330566
1662023801-1251,"Ankerstr. 114 / Müllerstr. 71, 8004 Zürich, ZH",2022-09-07 09:00:00,3.5,90,0,61.11,,
1662023798-1232,"Rainstrasse 10, 8134 Adliswil, ZH",2022-09-07 09:00:00,3.5,95,1,31.58,47.32304763793945,8.51756763458252
1662023810-1325,"Bahnhofstr. 8 A, 8353 Elgg, ZH",2022-09-07 09:00:00,3.5,85,0,21.65,,
1662023745-824,"Oberdorfstrasse 4, 8910 Affoltern am Albis, ZH",2022-09-07 09:00:00,6.5,194,0,24.54,47.27767562866211,8.453544616699219
1662023777-1071,"Pilatusstrasse 22, 8330 Pfäffikon ZH, ZH",2022-09-07 09:00:00,1.0,108,0,21.34,47.36396408081055,8.783564567565918
1662023804-1280,"Hallenstrasse 8, 8008 Zürich, ZH",2022-09-07 09:00:00,1.0,23,0,73.91,47.36317825317383,8.54866886138916
1662023798-1231,"Im Geeren 38, 8112 Otelfingen, ZH",2022-09-07 09:00:00,3.5,117,0,21.79,47.46659469604492,8.38892936706543
1662023692-419,"Zürcherstrasse 10, 8193 Eglisau, ZH",2022-09-07 09:00:00,1.5,34,0,30.59,47.57310104370117,8.523083686828613
