web-scraper-order;address_raw;datetime;rooms;area;luxurious;price;price_per_m2;lat;lon;bfs_number;bfs_name;pop;pop_dens;frg_pct;emp;tax_income;dist_supermarket
1662023801-1256;Stationsstrasse 62, 8424 Embrach, ZH;17.09.2022 11:44;3.5;80;0;1655;20.69;47.51503372;8.590367317;56;Embrach;9421;741.8110236;28.04373209;3591;72565.26042;365.3402967
1662023807-1300;Wildbachstrasse 17, 8424 Embrach, ZH;17.09.2022 11:44;4.5;98;0;1940;19.8;47.5119133;8.589589119;56;Embrach;9421;741.8110236;28.04373209;3591;72565.26042;299.7769986
1662023798-1247;Wildbachstrasse 21, 8424 Embrach, ZH;17.09.2022 11:44;4.5;100;0;1944;19.44;47.51242447;8.589634895;56;Embrach;9421;741.8110236;28.04373209;3591;72565.26042;289.0854357
1662023752-887;Hardstr. 26, 8424 Embrach, ZH;17.09.2022 11:44;4.5;147;0;2500;17.01;47.52228928;8.586134911;56;Embrach;9421;741.8110236;28.04373209;3591;72565.26042;890.9719676
1662023704-518;Kirchstrasse 19, 8245 Feuerthalen, ZH;17.09.2022 11:44;5;95;0;1650;17.37;47.69150543;8.637733459;27;Feuerthalen;3614;1457.258065;22.49584947;1165;71714.19829;499.8147508
1662023711-570;Hauptstrasse 72, 8246 Langwiesen, ZH;17.09.2022 11:44;2.5;55;0;995;18.09;47.68478012;8.659786224;27;Feuerthalen;3614;1457.258065;22.49584947;1165;71714.19829;1189.591376
1662023771-1029;Forenackerstrasse 6, 8246 Langwiesen, ZH;17.09.2022 11:44;4.5;95;0;1535;16.16;47.68531418;8.654377937;27;Feuerthalen;3614;1457.258065;22.49584947;1165;71714.19829;836.4790707
1662023707-543;Bahnhofstrasse 83, 8245 Feuerthalen, ZH;17.09.2022 11:44;4.5;86;0;1690;19.65;47.68774796;8.649845123;27;Feuerthalen;3614;1457.258065;22.49584947;1165;71714.19829;408.3915764
1662023752-874;Speerstrasse 12, 8637 Laupen ZH, ZH;17.09.2022 11:44;4;73;0;1370;18.77;47.26631165;8.920787811;120;Wald (ZH);10096;399.5251286;26.56497623;3460;62000.54187;947.5816021
1662023810-1323;Schibliraiweg 11, 8636 Wald ZH, ZH;17.09.2022 11:44;3;50;0;1195;23.9;47.27338028;8.919610977;120;Wald (ZH);10096;399.5251286;26.56497623;3460;62000.54187;367.5593903
1662023742-808;8636 Wald ZH, ZH;17.09.2022 11:44;2.5;46;0;1390;30.22;47.27473068;8.927553177;120;Wald (ZH);10096;399.5251286;26.56497623;3460;62000.54187;971.2132907
1662023804-1275;Neutalstrasse 18, 8636 Wald ZH, ZH;17.09.2022 11:44;1.5;269;1;2976;11.06;47.30300522;8.915440559;120;Wald (ZH);10096;399.5251286;26.56497623;3460;62000.54187;1177.362726
1662023742-798;8636 Wald ZH, ZH;17.09.2022 11:44;3.5;55;0;1290;23.45;47.27473068;8.927553177;120;Wald (ZH);10096;399.5251286;26.56497623;3460;62000.54187;971.2132907
1662023707-550;Maurstrasse 2, 8117 Fällanden, ZH;17.09.2022 11:44;3.5;100;0;2700;27;47.37052536;8.639469147;193;Fällanden;8689;1361.912226;24.21452411;2946;90567.08366;204.8662239
1662023727-678;Zilstr. 7, 8117 Fällanden, ZH;17.09.2022 11:44;3.5;93;0;2057;22.12;47.37294388;8.636508942;193;Fällanden;8689;1361.912226;24.21452411;2946;90567.08366;357.3298512
1662023783-1109;im Haufland 2, 8117 Fällanden, ZH;17.09.2022 11:44;4;84;0;1780;21.19;47.36838913;8.644584656;193;Fällanden;8689;1361.912226;24.21452411;2946;90567.08366;93.40091153
1662023686-372;Zürichstrasse 82, 8118 Pfaffhausen, ZH;17.09.2022 11:44;2.5;57;0;1890;33.16;47.36402893;8.619695663;193;Fällanden;8689;1361.912226;24.21452411;2946;90567.08366;1069.57626
1662023745-818;im Haufland 7, 8117 Fällanden, ZH;17.09.2022 11:44;3.5;93;0;2050;22.04;47.36782455;8.643950462;193;Fällanden;8689;1361.912226;24.21452411;2946;90567.08366;152.1843923
1662023686-375;Zürichstrasse 82, 8118 Pfaffhausen, ZH;17.09.2022 11:44;3.5;78;0;2450;31.41;47.36402893;8.619695663;193;Fällanden;8689;1361.912226;24.21452411;2946;90567.08366;1069.57626
1662023714-588;Waidstrasse 3, 8307 Effretikon, ZH;17.09.2022 11:44;1;27;0;1080;40;47.43069458;8.685787201;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;234.127513
1662023733-723;Rebenstrasse 42, 8307 Effretikon, ZH;17.09.2022 11:44;3.5;80;0;2530;31.62;47.42553329;8.701360703;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;701.7966667
1662023733-721;Rebenstrasse 42, 8307 Effretikon, ZH;17.09.2022 11:44;3.5;73;0;2580;35.34;47.42553329;8.701360703;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;701.7966667
1662023764-974;Am Dorfbach 19, 8308 Illnau, ZH;17.09.2022 11:44;4.5;104;0;2105;20.24;47.41178131;8.721938133;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;534.9406305
1662023711-575;Am Dorfbach 17, 8308 Illnau, ZH;17.09.2022 11:44;4.5;104;0;2152;20.69;47.41163254;8.722024918;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;517.1548979
1662023727-675;Schlimpergstrasse 16, 8307 Effretikon, ZH;17.09.2022 11:44;1;26;0;1055;40.58;47.43021393;8.685228348;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;174.2688989
1662023717-617;Lindenstrasse 25, 8307 Effretikon, ZH;17.09.2022 11:44;2.5;69;0;1510;21.88;47.42894745;8.697382927;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;440.7998169
1662023704-510;Seemerrütiweg 4, 8483 Kollbrunn, ZH;17.09.2022 11:44;3.5;93;0;2200;23.66;47.45719147;8.770578384;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;97.2410829
1662023733-722;Rebenstrasse 42, 8307 Effretikon, ZH;17.09.2022 11:44;3.5;73;0;2480;33.97;47.42553329;8.701360703;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;701.7966667
1662023801-1266;Würglenstrasse 20, 8307 Effretikon, ZH;17.09.2022 11:44;4.5;104;0;3000;28.85;47.43473816;8.690179825;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;782.5361252
1662023774-1033;Florastrasse 4, 8307 Effretikon, ZH;17.09.2022 11:44;3.5;89;1;2340;26.29;47.42686844;8.689535141;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;209.5804561
1662023771-1025;Vogelsangstrasse 4, 8307 Effretikon, ZH;17.09.2022 11:44;4;70;0;1911;27.3;47.42227173;8.684447289;296;Illnau-Effretikon;17333;526.678821;27.41591184;6954;65000;664.1377035
1662023739-780;Dürntnerstrasse 43a, 8340 Hinwil, ZH;17.09.2022 11:44;2.5;66;0;1883;28.53;47.29866791;8.84113121;117;Hinwil;11277;506.1490126;17.1056132;6999;72055.02593;296.9412634
1662023758-921;Rütibach 11, 8340 Hinwil, ZH;17.09.2022 11:44;3.5;100;0;1890;18.9;47.29864883;8.839847565;117;Hinwil;11277;506.1490126;17.1056132;6999;72055.02593;195.4041033
1662023764-978;Rütibach 11, 8340 Hinwil, ZH;17.09.2022 11:44;3.5;100;0;1855;18.55;47.29864883;8.839847565;117;Hinwil;11277;506.1490126;17.1056132;6999;72055.02593;195.4041033
1662023752-886;Brandstr. 5, 8340 Hinwil, ZH;17.09.2022 11:44;3.5;73;0;1630;22.33;47.29586029;8.840114594;117;Hinwil;11277;506.1490126;17.1056132;6999;72055.02593;433.0609991
1662023761-958;Brandstr. 7, 8340 Hinwil, ZH;17.09.2022 11:44;4.5;88;0;1880;21.36;47.29587173;8.840231895;117;Hinwil;11277;506.1490126;17.1056132;6999;72055.02593;436.1399355
1662023686-378;Badenerstrasse 9, 8107 Buchs ZH, ZH;17.09.2022 11:44;3.5;114;0;1986;17.42;47.45781326;8.436094284;83;Buchs (ZH);6565;1124.143836;26.04722011;2327;76713.45455;168.6956151
1662023695-449;Meierwiesenstr. 39, 8107 Buchs ZH, ZH;17.09.2022 11:44;3.5;70;0;1570;22.43;47.45685196;8.441127777;83;Buchs (ZH);6565;1124.143836;26.04722011;2327;76713.45455;116.0373659
1662023704-526;Hauptstrasse 1d, 8544 Attikon, ZH;17.09.2022 11:44;4.5;124;0;3070;24.76;47.53608704;8.795804024;298;Wiesendangen;6594;343.9749609;8.932362754;1573;82569.43522;660.848689
1662023695-452;Hauptstrasse 1e, 8544 Attikon, ZH;17.09.2022 11:44;3.5;109;0;2750;25.23;47.53627014;8.795984268;298;Wiesendangen;6594;343.9749609;8.932362754;1573;82569.43522;677.0141289
1662023704-513;Breitackerstrasse 31, 8542 Wiesendangen, ZH;17.09.2022 11:44;4.5;110;0;2210;20.09;47.52355957;8.784727097;298;Wiesendangen;6594;343.9749609;8.932362754;1573;82569.43522;229.7562912
1662023807-1303;Hauptstrasse 4, 8543 Gundetswil, ZH;17.09.2022 11:44;2.5;67;0;1600;23.88;47.53946304;8.821414948;298;Wiesendangen;6594;343.9749609;8.932362754;1573;82569.43522;93.96714797
1662023774-1045;Breitackerstrasse 34, 8542 Wiesendangen, ZH;17.09.2022 11:44;4.5;110;0;2080;18.91;47.52371597;8.786188126;298;Wiesendangen;6594;343.9749609;8.932362754;1573;82569.43522;137.8397581
1662023692-422;8635 Dürnten, ZH;17.09.2022 11:44;5;145;0;3720;25.66;47.27986526;8.861824036;113;Dürnten;7606;744.2270059;18.39337365;1836;71290.79243;43.12107769
1662023771-1026;Rothausstrasse 13, 8635 Dürnten, ZH;17.09.2022 11:44;4.5;120;0;2100;17.5;47.27626419;8.83108139;113;Dürnten;7606;744.2270059;18.39337365;1836;71290.79243;890.6906531
1662023711-574;Baumgarten 4, 8632 Tann, ZH;17.09.2022 11:44;4.5;99;0;1940;19.6;47.26750565;8.850875854;113;Dürnten;7606;744.2270059;18.39337365;1836;71290.79243;857.0374267
1662023783-1115;Bergstrasse 7, 8103 Unterengstringen, ZH;17.09.2022 11:44;2.5;53;1;2240;42.26;47.41164398;8.448543549;249;Unterengstringen;3934;1177.844311;25.82613116;1000;94161.2507;709.6279108
1662023686-374;Bergstrasse 5, 8103 Unterengstringen, ZH;17.09.2022 11:44;1.5;33;0;1520;46.06;47.41147232;8.448328972;249;Unterengstringen;3934;1177.844311;25.82613116;1000;94161.2507;723.0795524
1662023686-373;Bergstrasse 7, 8103 Unterengstringen, ZH;17.09.2022 11:44;2.5;59;0;2290;38.81;47.41164398;8.448543549;249;Unterengstringen;3934;1177.844311;25.82613116;1000;94161.2507;709.6279108
1662023733-724;Büelstrasse 30, 8103 Unterengstringen, ZH;17.09.2022 11:44;4.5;190;0;4500;23.68;47.41432571;8.445075989;249;Unterengstringen;3934;1177.844311;25.82613116;1000;94161.2507;1044.889021
1662023745-825;Langacherstrasse 16, 8103 Unterengstringen, ZH;17.09.2022 11:44;3.5;103;0;2385;23.16;47.41263962;8.453574181;249;Unterengstringen;3934;1177.844311;25.82613116;1000;94161.2507;388.4824237
1662023717-607;Trottenstrasse 11, 8187 Weiach, ZH;17.09.2022 11:44;3;88;0;1650;18.75;47.55564117;8.440509796;102;Weiach;1903;198.6430063;26.11665791;290;71193.0192;390.0520486
1662023704-505;Stadlerstrasse 4, 8187 Weiach, ZH;17.09.2022 11:44;4;140;0;1800;12.86;47.55731201;8.435951233;102;Weiach;1903;198.6430063;26.11665791;290;71193.0192;2.007337981
1662023774-1052;Rebhaldenstrasse 71, 8625 Gossau ZH, ZH;17.09.2022 11:44;1;12;0;550;45.83;47.30525589;8.767916679;115;Gossau (ZH);10280;562.9791895;14.57198444;2675;79184.00911;669.3515077
1662023795-1210;Im Eich 2, 8625 Gossau ZH, ZH;17.09.2022 11:44;3.5;90;0;1845;20.5;47.30617523;8.767004967;115;Gossau (ZH);10280;562.9791895;14.57198444;2675;79184.00911;597.379395
1662023733-744;Rebhaldenstrasse 71, 8625 Gossau ZH, ZH;17.09.2022 11:44;1;21;0;910;43.33;47.30525589;8.767916679;115;Gossau (ZH);10280;562.9791895;14.57198444;2675;79184.00911;669.3515077
1662023717-606;Im Zelgli 12, 8624 Grüt (Gossau ZH), ZH;17.09.2022 11:44;4.5;87;0;1620;18.62;47.30967712;8.781928062;115;Gossau (ZH);10280;562.9791895;14.57198444;2675;79184.00911;1378.850049
1662023801-1254;Tannenbergstrasse 58, 8625 Gossau ZH, ZH;17.09.2022 11:44;4.5;100;0;2100;21;47.30460739;8.769102097;115;Gossau (ZH);10280;562.9791895;14.57198444;2675;79184.00911;768.6915954
1662023774-1046;Rebhaldenstrasse 71, 8625 Gossau ZH, ZH;17.09.2022 11:44;1;30;0;1130;37.67;47.30525589;8.767916679;115;Gossau (ZH);10280;562.9791895;14.57198444;2675;79184.00911;669.3515077
1662023720-642;Lindenhofstrasse 10A, 8624 Grüt (Gossau ZH), ZH;17.09.2022 11:44;4.5;135;0;2850;21.11;47.31279373;8.784515381;115;Gossau (ZH);10280;562.9791895;14.57198444;2675;79184.00911;982.9720346
1662023801-1258;Oberhubstrasse 24, 8125 Zollikerberg, ZH;17.09.2022 11:44;2;100;0;2080;20.8;47.34350586;8.607005119;161;Zollikon;13067;1664.585987;26.05800872;5764;164756.6693;1195.463007
1662023720-636;Hinter Zünen 11, 8702 Zollikon, ZH;17.09.2022 11:44;4.5;122;0;3680;30.16;47.341465;8.57419014;161;Zollikon;13067;1664.585987;26.05800872;5764;164756.6693;538.9684281
1662023736-757;Am Brunnenbächli 28, 8125 Zollikerberg, ZH;17.09.2022 11:44;4.5;97;0;2260;23.3;47.34169006;8.607666969;161;Zollikon;13067;1664.585987;26.05800872;5764;164756.6693;1033.355635
1662023771-1022;Rüterwiesstrasse 7, 8125 Zollikerberg, ZH;17.09.2022 11:44;2.5;56;0;1895;33.84;47.34381866;8.60390377;161;Zollikon;13067;1664.585987;26.05800872;5764;164756.6693;1401.851277
1662023686-367;Kellersgasse 6, 8545 Rickenbach ZH, ZH;17.09.2022 11:44;3.5;82;0;2020;24.63;47.55151367;8.797046661;225;Rickenbach (ZH);2749;456.6445183;11.8224809;552;77073.3519;1356.076771
1662023798-1244;Hofibachstrasse 3, 8909 Zwillikon, ZH;17.09.2022 11:44;3.5;85;0;1975;23.24;47.28936768;8.441304207;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;1406.97998
1662023795-1217;Zeughausstr. 29a, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;4.5;93;0;1980;21.29;47.2719841;8.450772285;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;283.2768133
1662023717-603;Obere Bahnhofstrasse 21, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;4.5;100;0;2330;23.3;47.2765007;8.448233604;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;117.417967
1662023804-1285;Alte Hedingerstrasse 7, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;3.5;67;0;1419;21.18;47.28240585;8.454839706;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;458.9142865
1662023745-822;Centralweg 8, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;2.5;65;0;1560;24;47.27828217;8.45220089;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;48.34142469
1662023774-1037;Alte Kanzleistrasse 11, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;3.5;103;1;2825;27.43;47.27546692;8.447565079;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;219.7503799
1662023767-987;Sonnenbergstrasse 4, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;3;65;0;1440;22.15;47.28150177;8.457354546;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;442.3526824
1662023777-1078;Zeughausstr. 27a, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;3.5;78;0;1830;23.46;47.27204132;8.450376511;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;253.1524964
1662023771-1028;Bahnhofplatz 5a, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;3.5;79;1;2210;27.97;47.27505493;8.446146965;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;111.6584752
1662023793-1193;Zeughausstr. 29b, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;3.5;78;0;1835;23.53;47.27188492;8.450917244;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;297.6106742
1662023777-1070;Zürichstr. 106, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;2;47;0;1445;30.74;47.27918243;8.45419693;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;98.35602497
1662023745-824;Oberdorfstrasse 4, 8910 Affoltern am Albis, ZH;17.09.2022 11:44;6.5;194;0;4760;24.54;47.27767563;8.453544617;2;Affoltern am Albis;12303;1161.756374;28.700317;6920;71059.8056;76.31522413
1662023711-573;Spranglenstr. 32, 8303 Bassersdorf, ZH;17.09.2022 11:44;4.5;148;0;2185;14.76;47.44442749;8.618995667;52;Bassersdorf;11824;1309.413068;24.94925575;4597;79662.44718;410.2218332
1662023742-793;8303 Bassersdorf, ZH;17.09.2022 11:44;2.5;78;0;2600;33.33;47.43027878;8.638310432;52;Bassersdorf;11824;1309.413068;24.94925575;4597;79662.44718;955.1024945
1662023701-481;Spranglenstr. 34, 8303 Bassersdorf, ZH;17.09.2022 11:44;3.5;96;0;1600;16.67;47.4443512;8.61848259;52;Bassersdorf;11824;1309.413068;24.94925575;4597;79662.44718;449.3131355
1662023745-840;8303 Bassersdorf, ZH;17.09.2022 11:44;2.5;78;0;2600;33.33;47.43027878;8.638310432;52;Bassersdorf;11824;1309.413068;24.94925575;4597;79662.44718;955.1024945
1662023714-583;8312 Winterberg ZH, ZH;17.09.2022 11:44;4;96;0;2300;23.96;47.4562645;8.692385674;176;Lindau;5605;467.4728941;20.82069581;2802;83576.69237;2400.683216
1662023736-768;Hofwisenstr. 2, 8317 Tagelswangen, ZH;17.09.2022 11:44;3.5;111;0;2250;20.27;47.43009186;8.669851303;176;Lindau;5605;467.4728941;20.82069581;2802;83576.69237;1156.356599
1662023742-814;Huebstrasse 21, 8317 Tagelswangen, ZH;17.09.2022 11:44;2.5;70;0;2130;30.43;47.43145752;8.675027847;176;Lindau;5605;467.4728941;20.82069581;2802;83576.69237;816.5841661
1662023689-392;8933 Maschwanden, ZH;17.09.2022 11:44;3.5;110;0;1950;17.73;47.23451233;8.422947884;8;Maschwanden;645;137.5266525;12.86821705;175;75078.32168;3612.766415
1662023810-1339;Unterdorfstrasse 3, 8933 Maschwanden, ZH;17.09.2022 11:44;4;96;0;1660;17.29;47.23373795;8.423295021;8;Maschwanden;645;137.5266525;12.86821705;175;75078.32168;3698.404261
1662023714-582;Unterdorfstrasse 3, 8933 Maschwanden, ZH;17.09.2022 11:44;3;110;0;2190;19.91;47.23373795;8.423295021;8;Maschwanden;645;137.5266525;12.86821705;175;75078.32168;3698.404261
1662023813-1362;Kirchgasse 2, 8353 Elgg, ZH;17.09.2022 11:44;3;50;0;1430;28.6;47.48947144;8.867733955;294;Elgg;4942;202.6240262;17.96843383;1565;65000;1095.992366
1662023810-1324;Bahnhofstr. 6, 8353 Elgg, ZH;17.09.2022 11:44;4.5;119;0;2130;17.9;47.49718857;8.864443779;294;Elgg;4942;202.6240262;17.96843383;1565;65000;205.1688748
1662023733-743;Badenerstrasse 110, 8952 Schlieren, ZH;17.09.2022 11:44;4.5;109;0;2670;24.5;47.39788437;8.431954384;247;Schlieren;18791;2851.441578;46.11782236;18945;64322.798;386.0279893
1662023783-1111;Dörnliackerstrasse 3, 8952 Schlieren, ZH;17.09.2022 11:44;2.5;53;0;1320;24.91;47.39526749;8.439332962;247;Schlieren;18791;2851.441578;46.11782236;18945;64322.798;146.7856806
1662023739-770;Badenerstrasse 110, 8952 Schlieren, ZH;17.09.2022 11:44;4.5;109;0;2680;24.59;47.39788437;8.431954384;247;Schlieren;18791;2851.441578;46.11782236;18945;64322.798;386.0279893
1662023798-1228;Goldschlägistrasse 12, 8952 Schlieren, ZH;17.09.2022 11:44;5.5;144;0;3150;21.88;47.39844513;8.439551353;247;Schlieren;18791;2851.441578;46.11782236;18945;64322.798;217.4564512
1662023742-809;Breitenloostrasse 6, 8309 Nürensdorf, ZH;17.09.2022 11:44;2.5;64;0;1600;25;47.46484375;8.639374733;64;Nürensdorf;5602;557.9681275;16.81542306;1031;99039.71767;76.46364915
1662023720-638;Bahnhofstrasse 21, 8153 Rümlang, ZH;17.09.2022 11:44;3.5;67;0;1850;27.61;47.45305252;8.5296278;97;Rümlang;8233;663.4165995;29.81902101;6277;76016.80597;394.8175444
1662023749-851;Ifangstrasse 71, 8153 Rümlang, ZH;17.09.2022 11:44;4.5;89;0;2095;23.54;47.44933319;8.537286758;97;Rümlang;8233;663.4165995;29.81902101;6277;76016.80597;155.6839687
1662023692-426;8153 Rümlang, ZH;17.09.2022 11:44;2.5;125;0;3125;25;47.44875336;8.53996563;97;Rümlang;8233;663.4165995;29.81902101;6277;76016.80597;233.5166584
1662023764-966;Pfarrgasse 34, 8704 Herrliberg, ZH;17.09.2022 11:44;3;94;0;2405;25.59;47.28832245;8.611290932;152;Herrliberg;6460;718.5761958;22.44582043;1413;174166.3122;272.4976414
1662023717-622;8704 Herrliberg, ZH;17.09.2022 11:44;1;18;0;1150;63.89;47.28742218;8.617650032;152;Herrliberg;6460;718.5761958;22.44582043;1413;174166.3122;393.5771871
1662023730-698;Etzelstrasse 13, 8634 Hombrechtikon, ZH;17.09.2022 11:44;4.5;116;0;2550;21.98;47.25124359;8.779790878;153;Hombrechtikon;8775;720.4433498;20.67236467;2910;79504.51734;528.7013625
1662023704-519;Seestrasse 2, 8714 Feldbach, ZH;17.09.2022 11:44;2.5;84;0;2300;27.38;47.23947144;8.78782177;153;Hombrechtikon;8775;720.4433498;20.67236467;2910;79504.51734;1877.394479
1662023698-467;Im Zentrum 8, 8634 Hombrechtikon, ZH;17.09.2022 11:44;2.5;71;0;1600;22.54;47.252285;8.769309998;153;Hombrechtikon;8775;720.4433498;20.67236467;2910;79504.51734;44.39485408
1662023733-726;Heusserstrasse 7, 8634 Hombrechtikon, ZH;17.09.2022 11:44;5.5;105;0;2170;20.67;47.25457001;8.773594856;153;Hombrechtikon;8775;720.4433498;20.67236467;2910;79504.51734;149.2816487
1662023736-752;Eilweg 4, 8634 Hombrechtikon, ZH;17.09.2022 11:44;3.5;69;0;1510;21.88;47.24902725;8.772947311;153;Hombrechtikon;8775;720.4433498;20.67236467;2910;79504.51734;468.886161
1662023749-853;Feldbachstrasse 72, 8634 Hombrechtikon, ZH;17.09.2022 11:44;3.5;96;0;2260;23.54;47.24557877;8.77876091;153;Hombrechtikon;8775;720.4433498;20.67236467;2910;79504.51734;941.1069324
1662023689-389;Fähnlibrunnenstrasse 5, 8700 Küsnacht ZH, ZH;17.09.2022 11:44;1.5;56;0;2775;49.55;47.32070923;8.579315186;154;Küsnacht (ZH);14564;1178.317152;26.50370777;6401;174434.5371;321.0047226
1662023730-717;Birkenweg 8, 8700 Küsnacht ZH, ZH;17.09.2022 11:44;3.5;170;0;5550;32.65;47.32272339;8.586901665;154;Küsnacht (ZH);14564;1178.317152;26.50370777;6401;174434.5371;602.9592684
1662023698-457;Sonnenrain 10, 8700 Küsnacht ZH, ZH;17.09.2022 11:44;5;146;0;5730;39.25;47.32334137;8.602655411;154;Küsnacht (ZH);14564;1178.317152;26.50370777;6401;174434.5371;422.0775601
1662023686-368;Vorbruggenstrasse 5, 8422 Pfungen, ZH;17.09.2022 11:44;3.5;92;0;1790;19.46;47.51858139;8.638360023;224;Pfungen;3900;781.5631263;24.84615385;1400;69490.67189;872.6593727
1662023749-854;Rankstr. 14, 8413 Neftenbach, ZH;17.09.2022 11:44;5.5;175;0;2490;14.23;47.51865768;8.657525063;224;Pfungen;3900;781.5631263;24.84615385;1400;69490.67189;564.7390375
1662023701-495;Hinterdorfstrasse 8, 8422 Pfungen, ZH;17.09.2022 11:44;4.5;161;0;2690;16.71;47.51422119;8.639961243;224;Pfungen;3900;781.5631263;24.84615385;1400;69490.67189;821.7838387
1662023783-1124;Vorbruggenstr. 20, 8422 Pfungen, ZH;17.09.2022 11:44;2.5;65;0;1590;24.46;47.51927567;8.639522552;224;Pfungen;3900;781.5631263;24.84615385;1400;69490.67189;802.7588114
1662023813-1361;Dättlikonerstrasse 16, 8422 Pfungen, ZH;17.09.2022 11:44;4.5;130;1;2950;22.69;47.51939011;8.638119698;224;Pfungen;3900;781.5631263;24.84615385;1400;69490.67189;908.2148672
1662023795-1222;Vorbruggenstr. 26, 8422 Pfungen, ZH;17.09.2022 11:44;4.5;109;0;2190;20.09;47.5194397;8.640228271;224;Pfungen;3900;781.5631263;24.84615385;1400;69490.67189;756.8364801
1662023689-398;Niederdorfweg 4, 8488 Turbenthal, ZH;17.09.2022 11:44;3.5;100;0;1889;18.89;47.44387436;8.839629173;228;Turbenthal;4883;193.6161776;20.54065124;1631;63302.17634;555.0206747
1662023686-382;Hegi 6, 8197 Rafz, ZH;17.09.2022 11:44;3.5;77;0;1690;21.95;47.61203003;8.536371231;67;Rafz;4661;436.423221;22.24844454;1363;76955.06364;30.12960561
1662023771-1021;Baumschuelwäg 23, 8197 Rafz, ZH;17.09.2022 11:44;4.5;113;0;2040;18.05;47.60697174;8.543028831;67;Rafz;4661;436.423221;22.24844454;1363;76955.06364;748.7965972
1662023689-400;Baumschuelwäg 1, 8197 Rafz, ZH;17.09.2022 11:44;3.5;94;0;1790;19.04;47.6071434;8.543349266;67;Rafz;4661;436.423221;22.24844454;1363;76955.06364;749.9661104
1662023692-425;Geissewinkel 1, 8197 Rafz, ZH;17.09.2022 11:44;3.5;66;0;1580;23.94;47.61446762;8.536229134;67;Rafz;4661;436.423221;22.24844454;1363;76955.06364;257.268945
1662023698-476;Rheinfallstrasse 1, 8447 Dachsen, ZH;17.09.2022 11:44;5.5;163;0;2600;15.95;47.67106247;8.612976074;25;Dachsen;1916;709.6296296;13.30897704;455;80058.65604;734.0806892
1662023786-1143;Rheinfallstrasse 1, 8447 Dachsen, ZH;17.09.2022 11:44;2.5;65;1;1550;23.85;47.67106247;8.612976074;25;Dachsen;1916;709.6296296;13.30897704;455;80058.65604;734.0806892
1662023758-920;Feldeggstrasse 2, 8447 Dachsen, ZH;17.09.2022 11:44;3.5;63;0;1240;19.68;47.66962051;8.612405777;25;Dachsen;1916;709.6296296;13.30897704;455;80058.65604;620.3620839
1662023789-1163;Buechenstrasse 14, 8174 Stadel b. Niederglatt, ZH;17.09.2022 11:44;3.5;79;0;1840;23.29;47.5317421;8.465595245;100;Stadel;2293;177.8898371;14.08634976;497;73920.75848;389.6079153
1662023733-738;Buechenstrasse 16, 8174 Stadel b. Niederglatt, ZH;17.09.2022 11:44;2.5;67;0;1860;27.76;47.53177261;8.465415001;100;Stadel;2293;177.8898371;14.08634976;497;73920.75848;395.7028654
1662023704-514;Chofelstrasse 6, 8174 Stadel b. Niederglatt, ZH;17.09.2022 11:44;4.5;139;0;2290;16.47;47.52755737;8.465577126;100;Stadel;2293;177.8898371;14.08634976;497;73920.75848;111.4911035
1662023707-547;Tannenheimweg 3, 8450 Andelfingen, ZH;17.09.2022 11:44;3;60;0;1410;23.5;47.59430313;8.676922798;30;Andelfingen;2247;333.3827893;13.35113485;1551;83329.59184;208.1019325
